Id,SponsorName,SponsorTitle,Constituency,Political Affiliation,Code,Title,LatestStageName,ParliamentNumber,SessionNumber,BillType,ReceivedRoyalAssent,Ongoing,ReadingsPassed,BillOrigin,FirstStageDate,LastStageDate,TimeAlive
37-2/C-356,Suzanne Tremblay,Member of Parliament,Rimouski-Neigette-et-la Mitis,Bloc Québécois,C-356,An Act to amend the Employment Insurance Act (waiting period),First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,IsHouseBill,2003-02-12,2003-02-12,0 days
37-1/C-356,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-356,An Act to amend the Canadian Peacekeeping Service Medal  Act (Book of Remembrance for peacekeepers),First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,IsHouseBill,2001-06-01,2001-06-01,0 days
36-2/C-356,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-356,"An Act to amend the Royal Canadian Mounted Police Act (definition of ""child"")",First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,IsHouseBill,1999-11-25,1999-11-25,0 days
36-1/C-356,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-356,"An Act to amend the Privacy Act (definition of ""minor"")",First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,IsHouseBill,1998-02-12,1998-02-12,0 days
35-2/C-356,None,None,None,,C-356,An Act to amend the Motor Vehicule Safety Act,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,IsHouseBill,1996-11-28,1996-11-28,0 days
35-1/C-356,Jean-Paul Marchand,Member of Parliament,None,Bloc Québécois,C-356,An Act to Protect contractors who disclose government wrongdoing,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,IsHouseBill,1995-11-08,1995-11-08,0 days
42-1/C-357,Alupa Clarke,Member of Parliament,Beauport—Limoilou,Conservative,C-357,An Act to amend the Public Service Superannuation Act (Group 1 contributors),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,IsHouseBill,2017-06-05,2017-06-05,0 days
41-2/C-357,Chris Charlton,Member of Parliament,Hamilton Mountain,NDP,C-357,An Act to amend the Canada Pension Plan (arrears of benefits),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,,,
41-1/C-357,Chris Charlton,Member of Parliament,Hamilton Mountain,NDP,C-357,An Act to amend the Canada Pension Plan (arrears of benefits),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,IsHouseBill,2011-11-24,2011-11-24,0 days
40-3/C-357,Judy Wasylycia-Leis,Member of Parliament,Winnipeg North,NDP,C-357,An Act to amend the Hazardous Products Act (noise limit for children's products),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,,,
40-2/C-357,Judy Wasylycia-Leis,Member of Parliament,Winnipeg North,NDP,C-357,An Act to amend the Hazardous Products Act (noise limit for children's products),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,IsHouseBill,2009-04-02,2009-04-02,0 days
39-2/C-357,Raynald Blais,Member of Parliament,Gaspésie—Îles-de-la-Madeleine,Bloc Québécois,C-357,An Act to amend the Employment Insurance Act (Employment Insurance Account and premium rate setting) and another Act in consequence,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2007-10-16,2007-10-16,0 days
39-1/C-357,Raynald Blais,Member of Parliament,Gaspésie—Îles-de-la-Madeleine,Bloc Québécois,C-357,An Act to amend the Employment Insurance Act (Employment Insurance Account and premium rate setting) and another Act in consequence,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,IsHouseBill,2006-10-18,2006-10-18,0 days
38-1/C-357,Jim Abbott,Member of Parliament,Kootenay—Columbia,Conservative,C-357,Taiwan Affairs Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,IsHouseBill,2005-04-04,2005-04-04,0 days
37-3/C-357,Suzanne Tremblay,Member of Parliament,Rimouski-Neigette-et-la Mitis,Bloc Québécois,C-357,"An Act to amend the Employment Insurance Act, 2002 (Schedule I)",First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,IsHouseBill,,,
37-2/C-357,Suzanne Tremblay,Member of Parliament,Rimouski-Neigette-et-la Mitis,Bloc Québécois,C-357,"An Act to amend the Employment Insurance Act, 2002 (Schedule I)",First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,IsHouseBill,2003-02-12,2003-02-12,0 days
37-1/C-357,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-357,Protection of Privacy (Social Insurance Numbers) Act,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,IsHouseBill,2001-06-01,2001-06-01,0 days
36-2/C-357,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-357,"An Act to amend the Indian Act (definition of ""infant child"")",First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,IsHouseBill,1999-11-25,1999-11-25,0 days
36-1/C-357,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-357,"An Act to amend the Wages Liability Act (definition of ""adult"")",First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,IsHouseBill,1998-02-12,1998-02-12,0 days
35-2/C-357,None,None,None,,C-357,An Act to provide for the expiry of gun control legislation that is not proven effective within five years of coming into force,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,IsHouseBill,1996-12-01,1996-12-01,0 days
35-1/C-357,None,None,None,,C-357,An Act respecting restriction on foreign aid,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,IsHouseBill,1995-11-22,1995-11-22,0 days
42-1/C-358,Peter Julian,Member of Parliament,New Westminster—Burnaby,NDP,C-358,"Fair, Democratic and Sustainable Trade Treaties Act",First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,IsHouseBill,2017-06-09,2017-06-09,0 days
41-2/C-358,Chris Charlton,Member of Parliament,Hamilton Mountain,NDP,C-358,Stelco Inc. Acquisition Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,,,
41-1/C-358,Chris Charlton,Member of Parliament,Hamilton Mountain,NDP,C-358,Stelco Inc. Acquisition Act,First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,IsHouseBill,2011-11-24,2011-11-24,0 days
40-3/C-358,John Rafferty,Member of Parliament,Thunder Bay—Rainy River,NDP,C-358,First Nations Veterans Compensation Act,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,,,
40-2/C-358,John Rafferty,Member of Parliament,Thunder Bay—Rainy River,NDP,C-358,First Nations Veterans Compensation Act,First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,IsHouseBill,2009-04-02,2009-04-02,0 days
39-2/C-358,Paul Zed,Member of Parliament,Saint John,Liberal,C-358,An Act to amend the Fisheries Act (deposit of sewage),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,,,
39-1/C-358,Paul Zed,Member of Parliament,Saint John,Liberal,C-358,An Act to amend the Fisheries Act (deposit of sewage),First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,IsHouseBill,2006-10-18,2006-10-18,0 days
38-1/C-358,Carol Skelton,Member of Parliament,Saskatoon—Rosetown—Biggar,Conservative,C-358,National Ovarian Cancer Month Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,IsHouseBill,2005-04-04,2005-04-04,0 days
37-3/C-358,Suzanne Tremblay,Member of Parliament,Rimouski-Neigette-et-la Mitis,Bloc Québécois,C-358,"An Act to amend the Employment Insurance Act and another Act in consequence, 2002 (Employment Insurance Account and premium rate setting)",First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,IsHouseBill,,,
37-2/C-358,Suzanne Tremblay,Member of Parliament,Rimouski-Neigette-et-la Mitis,Bloc Québécois,C-358,"An Act to amend the Employment Insurance Act and another Act in consequence, 2002 (Employment Insurance Account and premium rate setting)",First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,IsHouseBill,2003-02-12,2003-02-12,0 days
37-1/C-358,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-358,An Act to amend the Competition Act (vertically integrated gasoline suppliers),First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,IsHouseBill,2001-06-01,2001-06-01,0 days
36-2/C-358,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-358,"An Act to amend the Hazardous Products Act (definition of ""child"")",First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,IsHouseBill,1999-11-25,1999-11-25,0 days
36-1/C-358,Steve Mahoney,Member of Parliament,Mississauga West,Liberal,C-358,An Act to amend the Copyright Act,First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,IsHouseBill,1998-02-15,1998-02-15,0 days
35-2/C-358,Chuck Strahl,Member of Parliament,None,Conservative,C-358,An Act to amend the Statistics Act,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,IsHouseBill,1996-12-02,1996-12-02,0 days
35-1/C-358,None,None,None,,C-358,An Act to amend the Criminal Code (consecutive sentences),First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,IsHouseBill,1995-11-23,1995-11-23,0 days
42-1/C-359,Arnold Chan,Member of Parliament,Scarborough—Agincourt,Liberal,C-359,An Act to amend the Criminal Code (firearms),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,IsHouseBill,2017-06-12,2017-06-12,0 days
41-2/C-359,Irwin Cotler,Member of Parliament,Mount Royal,Liberal,C-359,Protecting Canadians Abroad Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,,,
41-1/C-359,Irwin Cotler,Member of Parliament,Mount Royal,Liberal,C-359,Protecting Canadians Abroad Act,First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,IsHouseBill,2011-11-25,2011-11-25,0 days
40-3/C-359,Keith Martin,Member of Parliament,Esquimalt—Juan de Fuca,Liberal,C-359,An Act to amend the Contraventions Act and the Controlled Drugs and Substances Act (marihuana),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,,,
40-2/C-359,Keith Martin,Member of Parliament,Esquimalt—Juan de Fuca,Liberal,C-359,An Act to amend the Contraventions Act and the Controlled Drugs and Substances Act (marihuana),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,IsHouseBill,2009-04-02,2009-04-02,0 days
39-2/C-359,Steven Blaney,Member of Parliament,Lévis—Bellechasse,Conservative,C-359,An Act to change the name of the electoral district of Lévis--Bellechasse,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,,,
39-1/C-359,Steven Blaney,Member of Parliament,Lévis—Bellechasse,Conservative,C-359,An Act to change the name of the electoral district of Lévis--Bellechasse,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,IsHouseBill,2006-10-20,2006-10-20,0 days
38-1/C-359,Tom Lukiwski,Member of Parliament,Regina—Lumsden—Lake Centre,Conservative,C-359,An Act to amend the Criminal Code (personal identity theft),First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,IsHouseBill,2005-04-05,2005-04-05,0 days
37-3/C-359,Suzanne Tremblay,Member of Parliament,Rimouski-Neigette-et-la Mitis,Bloc Québécois,C-359,An Act to amend the Employment Insurance Act (determination of insurable employment),First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,IsHouseBill,,,
37-2/C-359,Suzanne Tremblay,Member of Parliament,Rimouski-Neigette-et-la Mitis,Bloc Québécois,C-359,An Act to amend the Employment Insurance Act (determination of insurable employment),First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,IsHouseBill,2003-02-12,2003-02-12,0 days
37-1/C-359,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-359,Oil and Gas Ombudsman Act,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,IsHouseBill,2001-06-01,2001-06-01,0 days
36-2/C-359,Mac Harb,Member of Parliament,Ottawa Centre,Liberal,C-359,"An Act to amend the Government Employees Compensation Act (definition of ""infant"")",First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,IsHouseBill,1999-11-25,1999-11-25,0 days
36-1/C-359,Jim Abbott,Member of Parliament,Kootenay—Columbia,Conservative,C-359,the Grant Expenditure Report Act,First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,IsHouseBill,1998-02-17,1998-02-17,0 days
35-2/C-359,None,None,None,,C-359,An Act to establish a national register of pedophiles and to provide legislative authority for the administration of the Canadian Police Information Centre by the R.C.M.P.,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,IsHouseBill,1996-12-03,1996-12-03,0 days
35-1/C-359,None,None,None,,C-359,An Act to require the withdrawal of Canada from the North American Free Trade Agreement,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,IsHouseBill,1995-11-26,1995-11-26,0 days
42-1/C-360,Richard Cannings,Member of Parliament,South Okanagan—West Kootenay,NDP,C-360,An Act to amend the Navigation Protection Act (certain lakes and rivers in British Columbia),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,IsHouseBill,2017-06-14,2017-06-14,0 days
41-2/C-360,Peter Julian,Member of Parliament,Burnaby—New Westminster,NDP,C-360,Canadian Football Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,,,
41-1/C-360,Peter Julian,Member of Parliament,Burnaby—New Westminster,NDP,C-360,Canadian Football Act,First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,IsHouseBill,2011-11-25,2011-11-25,0 days
40-3/C-360,Glenn Thibeault,Member of Parliament,Sudbury,Independent,C-360,An Act to amend the Canada Health Act (Autism Spectrum Disorder),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,,,
40-2/C-360,Glenn Thibeault,Member of Parliament,Sudbury,Independent,C-360,An Act to amend the Canada Health Act (Autism Spectrum Disorder),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,IsHouseBill,2009-04-03,2009-04-03,0 days
39-2/C-360,Lloyd Amand,Member of Parliament,Brant,,C-360,Older Adult Justice Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,,,
39-1/C-360,Lloyd Amand,Member of Parliament,Brant,,C-360,Older Adult Justice Act,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,IsHouseBill,2006-10-23,2006-10-23,0 days
38-1/C-360,Diane Bourgeois,Member of Parliament,Terrebonne—Blainville,Bloc Québécois,C-360,Workplace Psychological Harassment Prevention Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,IsHouseBill,2005-04-07,2005-04-07,0 days
