Id,Code,Title,LatestStageName,ParliamentNumber,SessionNumber,BillType,ReceivedRoyalAssent,Ongoing,ReadingsPassed,BillOrigin,FirstStageDate,LastStageDate,TimeDebated
37-2/C-394,C-394,An Act to amend the Bank Act (bank mergers),First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2003-02-13,2003-02-13,0 days
37-1/C-394,C-394,"An Act to amend the Pension Benefits Standards Act, 1985 (investment criteria)",First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-09-20,2001-09-20,0 days
36-2/C-394,C-394,Defecit Prevention Act,First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-12-02,1999-12-02,0 days
36-1/C-394,C-394,VIA Rail Commercialization Act,First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1998-04-26,1998-04-26,0 days
35-2/C-394,C-394,An Act to amend the Immigration Act (dependent sons and daughters),First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1997-03-20,1997-03-20,0 days
42-1/C-395,C-395,Opportunity for Workers with Disabilities Act,First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2018-02-05,2018-02-05,0 days
41-2/C-395,C-395,An Act to amend the Income Tax Act (transportation benefits),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-395,C-395,An Act to amend the Income Tax Act (transportation benefits),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2012-02-14,2012-02-14,0 days
40-3/C-395,C-395,An Act to amend the Employment Insurance Act (labour dispute),Second reading in the House of Commons,40,3,Private Member’s Bill,False,False,2,House,2010-03-03,2010-03-03,0 days
40-2/C-395,C-395,An Act to amend the Employment Insurance Act (labour dispute),Second reading in the House of Commons,40,2,Private Member’s Bill,False,False,2,House,2009-05-26,2009-11-18,176 days
39-2/C-395,C-395,An Act to change the name of the electoral district of Welland,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-395,C-395,An Act to change the name of the electoral district of Welland,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-12-12,2006-12-12,0 days
38-1/C-395,C-395,An Act to amend the Income Tax Act (child care expenses),First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2005-05-18,2005-05-18,0 days
37-3/C-395,C-395,An Act to amend the Employment Insurance Act (setting premium rate to control surplus in Employment Insurance Account),First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-395,C-395,An Act to amend the Employment Insurance Act (setting premium rate to control surplus in Employment Insurance Account),First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2003-02-14,2003-02-14,0 days
37-1/C-395,C-395,National Crime Stoppers' Day Act,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-09-20,2001-09-20,0 days
36-2/C-395,C-395,Protection of Privacy (Social Insurance Numbers) Act,First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-12-02,1999-12-02,0 days
36-1/C-395,C-395,An Act to amend the Canada Pension Plan (early pension entitlement for police officers and firefighters),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1998-04-28,1998-04-28,0 days
35-2/C-395,C-395,An Act to amend the Bank Act (consumers' protection),First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1997-04-06,1997-04-06,0 days
42-1/C-396,C-396,An Act to amend the Department of Industry Act (financial assistance),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2018-02-05,2018-02-05,0 days
41-2/C-396,C-396,An Act to amend the Electoral Boundaries Readjustment Act (Northern Ontario),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-396,C-396,An Act to amend the Electoral Boundaries Readjustment Act (Northern Ontario),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2012-02-15,2012-02-15,0 days
40-3/C-396,C-396,An Act to amend the Canada Pension Plan (deductions — disabled child),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-396,C-396,An Act to amend the Canada Pension Plan (deductions — disabled child),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-05-27,2009-05-27,0 days
39-2/C-396,C-396,An Act to amend the Employment Insurance Act (self-employed artists and authors),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-396,C-396,An Act to amend the Employment Insurance Act (self-employed artists and authors),First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2007-01-31,2007-01-31,0 days
38-1/C-396,C-396,An Act to amend the Broadcasting Act and the Income Tax Act (closed-captioned programming),First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2005-05-18,2005-05-18,0 days
37-3/C-396,C-396,National Day Against Impaired Driving Act,First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-396,C-396,National Day Against Impaired Driving Act,First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2003-02-17,2003-02-17,0 days
37-1/C-396,C-396,Carrie's Guardian Angel Law,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-09-25,2001-09-25,0 days
36-2/C-396,C-396,An Act to amend the Income Tax Act (donors to food banks),First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-12-02,1999-12-02,0 days
36-1/C-396,C-396,Credit Ombudsman Act,First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1998-04-29,1998-04-29,0 days
35-2/C-396,C-396,An Act to restrict the use of the Internet to distribute pornographic material involving children,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1997-04-07,1997-04-07,0 days
42-1/C-397,C-397,An Act to amend certain Acts in relation to survivor pension benefits,First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2018-02-13,2018-02-13,0 days
41-2/C-397,C-397,An Act to amend the Income Tax Act (golfing expenses),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-397,C-397,An Act to amend the Income Tax Act (golfing expenses),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2012-02-16,2012-02-16,0 days
40-3/C-397,C-397,An Act to amend the Citizenship Act (persons born abroad),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-397,C-397,An Act to amend the Citizenship Act (persons born abroad),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-05-27,2009-05-27,0 days
39-2/C-397,C-397,An Act to change the name of the electoral district of Victoria,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-397,C-397,An Act to change the name of the electoral district of Victoria,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2007-02-01,2007-02-01,0 days
38-1/C-397,C-397,Conscientious Objection Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2005-05-19,2005-05-19,0 days
